timestamp,R,G,B,luminosity
00:20:14.325134,460.799988,3780.0,12979.200195,89.680801
00:20:14.825225,441.600006,3168.0,0.0,0.0
00:20:15.325347,0.0,0.0,0.0,0.0
00:20:15.825378,0.0,0.0,0.0,0.0
00:20:16.325469,0.0,0.0,0.0,0.0
00:20:16.825561,0.0,488.0,10.4,32.688599
00:20:17.325653,10713.599609,2780.0,20.799999,32.550999
00:20:17.825744,10636.799805,2776.0,15.6,32.533798
00:20:18.325836,10588.799805,2784.0,5.2,32.559601
00:20:18.825927,10560.0,4688.0,1378.0,85.355003
00:20:19.326019,3868.800049,13840.0,1383.199951,85.251801
00:20:19.826110,3955.199951,13876.0,1388.400024,85.225998
00:20:20.326202,3936.0,13860.0,1393.599976,85.157204
00:20:20.826263,3897.600098,12108.0,13182.0,90.721397
00:20:21.326354,460.799988,3828.0,13124.799805,90.678398
00:20:21.826416,451.200012,3840.0,13161.200195,90.816002
00:20:22.326568,460.799988,3840.0,13104.0,90.661201
00:20:22.826629,403.200012,3176.0,0.0,0.0
00:20:23.326843,0.0,0.0,0.0,0.0
00:20:23.826782,0.0,0.0,0.0,0.0
00:20:24.326873,0.0,0.0,0.0,0.0
00:20:24.827056,0.0,528.0,26.0,33.101398
00:20:25.327056,10800.0,2820.0,5.2,33.0326
00:20:25.827148,10761.599609,2808.0,0.0,32.8778
00:20:26.327331,10732.799805,2812.0,15.6,32.972401
00:20:26.827301,10761.599609,4876.0,1398.800049,86.249397
00:20:27.327392,3945.600098,13992.0,1409.199951,86.042999
00:20:27.827606,3936.0,14016.0,1414.400024,86.111801
00:20:28.327545,3936.0,13992.0,1398.800049,86.120399
00:20:28.827636,3945.600098,12144.0,13291.200195,91.641602
00:20:29.327819,480.0,3868.0,13265.200195,91.6502
00:20:29.827789,470.399994,3888.0,13280.799805,91.512604
00:20:30.327880,432.0,3892.0,13254.799805,91.719002
00:20:30.828063,480.0,3140.0,10.4,0.0
00:20:31.328033,0.0,0.0,0.0,0.0
00:20:31.828125,0.0,0.0,0.0,0.0172
00:20:32.328277,0.0,8.0,0.0,0.0172
00:20:32.828308,0.0,560.0,15.6,33.574402
00:20:33.328338,10963.200195,2856.0,5.2,33.497002
00:20:33.828521,10886.400391,2840.0,0.0,33.402401
00:20:34.328491,10867.200195,2832.0,10.4,33.368
00:20:34.828582,10886.400391,4988.0,1414.400024,87.014801
00:20:35.328735,3964.800049,14116.0,1414.400024,86.997597
00:20:35.828765,3993.600098,14120.0,1414.400024,86.997597
00:20:36.328857,3984.0,14132.0,1409.199951,86.9804
00:20:36.828948,4012.800049,12132.0,13436.799805,92.6306
00:20:37.329040,451.200012,3900.0,13431.599609,92.622002
00:20:37.829132,460.799988,3924.0,13452.400391,92.587601
00:20:38.329284,480.0,3920.0,13400.400391,92.4758
00:20:38.829254,460.799988,3148.0,0.0,0.0172
00:20:39.329315,0.0,0.0,0.0,0.0
00:20:39.829528,0.0,8.0,0.0,0.0
00:20:40.329589,0.0,0.0,0.0,0.0
00:20:40.829681,0.0,584.0,5.2,34.030201
00:20:41.329772,11097.599609,2884.0,5.2,33.9958
00:20:41.829864,11088.0,2892.0,20.799999,33.841
00:20:42.329925,10953.599609,2880.0,15.6,33.8582
00:20:42.829986,10982.400391,5184.0,1445.599976,87.891998
00:20:43.330078,4032.0,14256.0,1440.400024,87.763
00:20:43.830169,4003.199951,14272.0,1435.199951,87.823196
00:20:44.330230,4003.199951,14228.0,1430.0,87.763
00:20:44.830322,4032.0,12152.0,13592.799805,93.430397
00:20:45.330413,470.399994,3976.0,13551.200195,93.507797
00:20:45.830474,480.0,3952.0,13540.799805,93.482002
00:20:46.330566,480.0,3956.0,13587.599609,93.619598
00:20:46.830718,460.799988,3152.0,5.2,0.0
00:20:47.330749,0.0,0.0,0.0,0.0
00:20:47.830841,0.0,0.0,0.0,0.0
00:20:48.330932,0.0,0.0,0.0,0.0172
00:20:48.830993,0.0,624.0,15.6,34.486
00:20:49.331085,11241.599609,2924.0,15.6,34.279598
00:20:49.831298,11174.400391,2920.0,10.4,34.2882
00:20:50.331237,11145.599609,2920.0,5.2,34.253799
00:20:50.831329,11145.599609,5328.0,1471.599976,88.760597
00:20:51.331451,4080.0,14332.0,1466.400024,88.571404
00:20:51.831512,4070.399902,14340.0,1450.800049,88.597198
00:20:52.331573,4070.399902,14336.0,1440.400024,88.597198
00:20:52.831756,4022.399902,12124.0,13728.0,94.531197
00:20:53.331726,470.399994,4008.0,13665.599609,94.514
00:20:53.831817,470.399994,4016.0,13717.599609,94.514
00:20:54.331970,470.399994,4020.0,13702.0,94.488197
00:20:54.832000,480.0,3128.0,0.0,0.0
00:20:55.332092,0.0,0.0,0.0,0.0
00:20:55.832305,0.0,0.0,0.0,0.0
00:20:56.332244,0.0,0.0,0.0,0.0
00:20:56.832336,0.0,672.0,15.6,34.8386
00:20:57.332519,11308.799805,2964.0,15.6,34.752602
00:20:57.832519,11318.400391,2936.0,0.0,34.658001
00:20:58.332611,11299.200195,2940.0,15.6,34.658001
00:20:58.832763,11308.799805,5520.0,1476.800049,89.560402
00:20:59.332794,4080.0,14464.0,1466.400024,89.388397
00:20:59.832885,4060.800049,14468.0,1482.0,89.422798
00:21:00.333038,4060.800049,14496.0,1456.0,89.353996
00:21:00.833068,4089.600098,12140.0,13863.200195,95.468597
00:21:01.333160,489.600006,4060.0,13832.0,95.451401
00:21:01.833282,470.399994,4044.0,13821.599609,95.442802
00:21:02.333312,480.0,4048.0,13837.200195,95.356796
00:21:02.833404,499.200012,3136.0,0.0,0.0
00:21:03.333587,0.0,0.0,0.0,0.0
00:21:03.833557,0.0,0.0,0.0,0.0
00:21:04.333648,0.0,0.0,0.0,0.0172
00:21:04.833831,0.0,696.0,10.4,35.3116
00:21:05.333892,11472.0,3008.0,10.4,35.1912
00:21:05.833984,11404.799805,2980.0,0.0,35.131001
00:21:06.334045,11433.599609,2980.0,15.6,35.131001
00:21:06.834136,11376.0,5700.0,1487.199951,90.239799
00:21:07.334228,4099.200195,14628.0,1471.599976,90.205399
00:21:07.834320,4108.799805,14636.0,1492.400024,90.042
00:21:08.334411,4099.200195,14600.0,1476.800049,90.1968
00:21:08.834503,4137.600098,12116.0,13946.400391,96.337196
00:21:09.334594,499.200012,4060.0,13941.200195,96.251198
00:21:09.834686,489.600006,4076.0,13956.799805,96.285599
00:21:10.334777,451.200012,4088.0,13930.799805,96.268402
00:21:10.834838,499.200012,3116.0,0.0,0.0
00:21:11.334930,0.0,0.0,0.0,0.0
00:21:11.835052,0.0,0.0,0.0,0.0
00:21:12.335113,0.0,0.0,0.0,0.0
00:21:12.835205,0.0,760.0,5.2,35.733002
00:21:13.335266,11654.400391,3028.0,10.4,35.698601
00:21:13.835357,11577.599609,3024.0,20.799999,35.474998
00:21:14.335449,11558.400391,3024.0,15.6,35.578201
00:21:14.835632,11558.400391,5876.0,1513.199951,91.142799
00:21:15.335601,4147.200195,14740.0,1518.400024,91.116997
00:21:15.835693,4137.600098,14716.0,1523.599976,91.039597
00:21:16.335784,4147.200195,14720.0,1497.599976,90.970802
00:21:16.835876,4137.600098,12088.0,14128.400391,97.3778
00:21:17.335968,499.200012,4128.0,14128.400391,97.351997
00:21:17.836151,499.200012,4104.0,14112.799805,97.446602
00:21:18.336120,470.399994,4104.0,14112.799805,97.326202
00:21:18.836212,460.799988,3108.0,0.0,0.0
00:21:19.336395,0.0,0.0,0.0,0.0
00:21:19.836395,0.0,0.0,0.0,0.0172
00:21:20.336486,0.0,0.0,0.0,0.0172
00:21:20.836700,0.0,800.0,20.799999,36.223202
00:21:21.336639,11769.599609,3084.0,15.6,35.991001
00:21:21.836730,11702.400391,3072.0,10.4,35.948002
00:21:22.336944,11712.0,3056.0,10.4,36.034
00:21:22.836914,11654.400391,6068.0,1518.400024,91.890999
00:21:23.337005,4156.799805,14868.0,1518.400024,91.908203
00:21:23.837188,4166.399902,14880.0,1528.800049,91.744797
00:21:24.337158,4195.200195,14868.0,1513.199951,91.719002
00:21:24.837249,4166.399902,12092.0,14258.400391,98.323799
00:21:25.337371,489.600006,4164.0,14242.799805,98.100197
00:21:25.837402,499.200012,4148.0,14222.0,98.168999
00:21:26.337493,499.200012,4156.0,14248.0,98.332397
00:21:26.837615,499.200012,3076.0,0.0,0.0
00:21:27.337677,0.0,0.0,0.0,0.0172
00:21:27.837768,0.0,0.0,0.0,0.0172
00:21:28.337951,0.0,0.0,0.0,0.0
00:21:28.837890,0.0,832.0,5.2,36.532799
00:21:29.337982,11884.799805,3100.0,0.0,36.4296
00:21:29.838165,11865.599609,3096.0,15.6,36.334999
00:21:30.338226,11836.799805,3100.0,15.6,36.498402
00:21:30.838317,11827.200195,6236.0,1549.599976,92.742401
00:21:31.338378,4195.200195,14968.0,1544.400024,92.656403
00:21:31.838470,4214.399902,14988.0,1544.400024,92.6306
00:21:32.338531,4214.399902,14976.0,1560.0,92.587601
00:21:32.838592,4195.200195,12052.0,14424.799805,99.037598
00:21:33.338684,518.400024,4208.0,14393.599609,99.278397
00:21:33.838775,499.200012,4200.0,14372.799805,99.071999
00:21:34.338928,499.200012,4204.0,14341.599609,99.226799
00:21:34.839019,508.799988,3072.0,0.0,0.0
00:21:35.339111,0.0,0.0,0.0,0.0
00:21:35.839172,0.0,0.0,0.0,0.0
00:21:36.339263,0.0,0.0,0.0,0.0
00:21:36.839385,0.0,888.0,15.6,36.9972
00:21:37.339447,12009.599609,3144.0,10.4,36.868198
00:21:37.839538,11961.599609,3128.0,15.6,36.790798
00:21:38.339599,11961.599609,3132.0,10.4,36.868198
00:21:38.839721,11961.599609,6444.0,1554.800049,93.430397
00:21:39.339813,4233.600098,15112.0,1560.0,93.370201
00:21:39.839935,4233.600098,15088.0,1560.0,93.507797
00:21:40.339965,4252.799805,15092.0,1570.400024,93.318604
00:21:40.840057,4233.600098,12044.0,14497.599609,100.0438
00:21:41.340148,499.200012,4244.0,14513.200195,99.992203
00:21:41.840240,518.400024,4232.0,14471.599609,100.035202
00:21:42.340301,508.799988,4224.0,14456.0,100.017998
00:21:42.840484,518.400024,3044.0,0.0,0.0
00:21:43.340454,0.0,0.0,0.0,0.0
00:21:43.840545,0.0,0.0,0.0,0.0
00:21:44.340728,0.0,0.0,0.0,0.0
00:21:44.840728,0.0,920.0,15.6,37.444401
00:21:45.340820,12192.0,3192.0,5.2,37.367001
00:21:45.840972,12105.599609,3156.0,10.4,37.263802
00:21:46.340972,12057.599609,3144.0,10.4,37.2724
00:21:46.841064,12115.200195,6596.0,1580.800049,94.152802
00:21:47.341278,4281.600098,15236.0,1575.599976,94.187202
00:21:47.841247,4252.799805,15184.0,1580.800049,94.015198
00:21:48.341339,4262.399902,15180.0,1565.199951,94.204399
00:21:48.841522,4281.600098,12032.0,14695.200195,101.153198
00:21:49.341491,528.0,4292.0,14653.599609,100.981201
00:21:49.841583,499.200012,4288.0,14606.799805,100.929604
00:21:50.341735,508.799988,4288.0,14612.0,101.015602
00:21:50.841735,489.600006,3040.0,0.0,0.0258
00:21:51.341827,0.0,0.0,0.0,0.0
00:21:51.841949,0.0,0.0,0.0,0.0
00:21:52.341979,0.0,0.0,0.0,0.0
00:21:52.842071,0.0,968.0,5.2,37.9174
00:21:53.342254,12307.200195,3216.0,5.2,37.710999
00:21:53.842224,12268.799805,3192.0,5.2,37.7798
00:21:54.342315,12192.0,3196.0,15.6,37.667999
00:21:54.842498,12220.799805,6788.0,1612.0,95.236397
00:21:55.342559,4310.399902,15312.0,1596.400024,94.952599
00:21:55.842651,4281.600098,15332.0,1601.599976,94.875198
00:21:56.342712,4300.799805,15332.0,1591.199951,94.883797
00:21:56.842773,4291.200195,12036.0,14783.599609,101.944397
00:21:57.342864,518.400024,4336.0,14757.599609,101.815399
00:21:57.842956,537.599976,4332.0,14762.799805,101.841202
00:21:58.343048,528.0,4316.0,14742.0,101.901398
00:21:58.843170,508.799988,3012.0,0.0,0.0
00:21:59.343231,0.0,0.0,0.0,0.0
00:21:59.843322,0.0,0.0,0.0,0.0
00:22:00.343414,0.0,0.0,0.0,0.0
00:22:00.843475,0.0,1016.0,0.0,38.321602
00:22:01.343597,12451.200195,3260.0,10.4,38.132401
00:22:01.843719,12374.400391,3228.0,0.0,38.123798
00:22:02.343750,12345.599609,3240.0,15.6,38.201199
00:22:02.843841,12374.400391,7000.0,1606.800049,95.872803
00:22:03.343933,4329.600098,15448.0,1606.800049,95.821198
00:22:03.843994,4320.0,15444.0,1601.599976,95.675003
00:22:04.344085,4300.799805,15432.0,1606.800049,95.709396
00:22:04.844299,4300.799805,11988.0,14950.0,102.976402
00:22:05.344238,537.599976,4368.0,14934.400391,102.924797
00:22:05.844329,537.599976,4356.0,14872.0,102.744202
00:22:06.344451,518.400024,4348.0,14882.400391,102.683998
00:22:06.844482,518.400024,3004.0,0.0,0.0
00:22:07.344573,0.0,0.0,0.0,0.0
00:22:07.844818,0.0,0.0,0.0,0.0
00:22:08.344757,0.0,0.0,10.4,0.0
00:22:08.844848,0.0,1044.0,15.6,38.708599
00:22:09.345062,12576.0,3284.0,10.4,38.562401
00:22:09.845031,12556.799805,3264.0,10.4,38.579601
00:22:10.345123,12499.200195,3260.0,20.799999,38.502201
00:22:10.845275,12470.400391,7180.0,1632.800049,96.698402
00:22:11.345275,4329.600098,15568.0,1622.400024,96.543602
00:22:11.845367,4339.200195,15544.0,1627.599976,96.483398
00:22:12.345520,4358.399902,15572.0,1622.400024,96.560799
00:22:12.845520,4329.600098,12004.0,15059.200195,103.802002
00:22:13.345642,528.0,4404.0,15048.799805,103.672997
00:22:13.845764,537.599976,4388.0,15038.400391,103.5784
00:22:14.345764,556.799988,4400.0,15038.400391,103.776199
00:22:14.845855,528.0,2992.0,0.0,0.0
00:22:15.346038,0.0,0.0,0.0,0.0
00:22:15.846038,0.0,0.0,0.0,0.0
00:22:16.346130,0.0,0.0,0.0,0.0
00:22:16.846282,0.0,1104.0,10.4,39.181599
00:22:17.346313,12710.400391,3324.0,15.6,38.8978
00:22:17.846405,12662.400391,3320.0,20.799999,38.992401
00:22:18.346435,12604.799805,3308.0,10.4,38.966599
00:22:18.846527,12624.0,7348.0,1658.800049,97.549797
00:22:19.346618,4377.600098,15660.0,1622.400024,97.394997
00:22:19.846801,4348.799805,15676.0,1622.400024,97.343399
00:22:20.346771,4387.200195,15680.0,1638.0,97.326202
00:22:20.846832,4387.200195,11952.0,15215.200195,104.593201
00:22:21.346923,528.0,4444.0,15121.599609,104.601799
00:22:21.847015,537.599976,4464.0,15142.400391,104.696404
00:22:22.347076,537.599976,4436.0,15116.400391,104.575996
00:22:22.847167,508.799988,2968.0,0.0,0.0
00:22:23.347259,0.0,0.0,10.4,0.0086
00:22:23.847351,0.0,0.0,0.0,0.0
00:22:24.347442,0.0,0.0,0.0,0.0
00:22:24.847595,0.0,1156.0,10.4,39.6632
00:22:25.347625,12816.0,3348.0,10.4,39.491199
00:22:25.847686,12758.400391,3336.0,15.6,39.482601
00:22:26.347778,12758.400391,3340.0,15.6,39.405201
00:22:26.847869,12748.799805,7560.0,1669.199951,98.289398
00:22:27.347930,4387.200195,15780.0,1658.800049,98.143204
00:22:27.848022,4377.600098,15796.0,1648.400024,98.091599
00:22:28.348205,4435.200195,15796.0,1648.400024,97.859398
00:22:28.848205,4387.200195,11924.0,15340.0,105.685402
00:22:29.348297,528.0,4452.0,15308.799805,105.599403
00:22:29.848510,547.200012,4492.0,15251.599609,105.444603
00:22:30.348480,547.200012,4480.0,15303.599609,105.453201
00:22:30.848571,537.599976,2952.0,0.0,0.0
00:22:31.348724,0.0,0.0,0.0,0.0
00:22:31.848754,0.0,0.0,0.0,0.0
00:22:32.348846,0.0,0.0,0.0,0.0
00:22:32.849060,0.0,1200.0,10.4,39.9814
00:22:33.348999,12969.599609,3400.0,10.4,39.861
00:22:33.849090,12892.799805,3384.0,10.4,39.903999
00:22:34.349304,12854.400391,3376.0,20.799999,39.835201
00:22:34.849273,12806.400391,7756.0,1679.599976,99.1064
00:22:35.349365,4435.200195,15912.0,1679.599976,98.857002
00:22:35.849517,4406.399902,15900.0,1674.400024,98.762398
00:22:36.349548,4454.399902,15924.0,1684.800049,98.925797
00:22:36.849639,4416.0,11904.0,15454.400391,106.313202
00:22:37.349853,537.599976,4516.0,15407.599609,106.485199
00:22:37.849822,528.0,4500.0,15418.0,106.433601
00:22:38.349914,566.400024,4524.0,15444.0,106.502403
00:22:38.850097,537.599976,2908.0,0.0,0.0
00:22:39.350067,0.0,0.0,0.0,0.0
00:22:39.850158,0.0,0.0,10.4,0.0172
00:22:40.350372,0.0,0.0,0.0,0.0
00:22:40.850341,0.0,1264.0,26.0,40.4888
00:22:41.350433,13094.400391,3412.0,10.4,40.316799
00:22:41.850616,13036.799805,3404.0,15.6,40.316799
00:22:42.350585,13027.200195,3400.0,10.4,40.222198
00:22:42.850677,13017.599609,7940.0,1700.400024,99.760002
00:22:43.350708,4464.0,16012.0,1684.800049,99.785797
00:22:43.850799,4473.600098,16024.0,1695.199951,99.6138
00:22:44.350891,4473.600098,16004.0,1705.599976,99.570801
00:22:44.850952,4454.399902,11872.0,15553.200195,107.3452
00:22:45.351013,537.599976,4548.0,15558.400391,107.285004
00:22:45.851104,556.799988,4548.0,15506.400391,107.388199
00:22:46.351165,537.599976,4556.0,15542.799805,107.353798
00:22:46.851257,547.200012,2900.0,10.4,0.0172
00:22:47.351348,0.0,0.0,0.0,0.0
00:22:47.851440,0.0,0.0,0.0,0.0
00:22:48.351531,0.0,0.0,0.0,0.0
00:22:48.851623,0.0,1296.0,0.0,40.953201
00:22:49.351715,13286.400391,3460.0,26.0,40.738201
00:22:49.851806,13152.0,3452.0,20.799999,40.695202
00:22:50.351898,13190.400391,3440.0,20.799999,40.6436
00:22:50.852020,13171.200195,8140.0,1705.599976,100.577003
00:22:51.352111,4502.399902,16140.0,1700.400024,100.482399
00:22:51.852203,4483.200195,16128.0,1710.800049,100.370598
00:22:52.352294,4473.600098,16172.0,1731.599976,100.353401
00:22:52.852386,4521.600098,11824.0,15740.400391,108.058998
00:22:53.352539,547.200012,4604.0,15667.599609,108.274002
00:22:53.852569,556.799988,4596.0,15662.400391,108.308403
00:22:54.352661,556.799988,4604.0,15667.599609,108.256798
00:22:54.852844,556.799988,2876.0,0.0,0.0
00:22:55.352844,0.0,0.0,0.0,0.0
00:22:55.852935,0.0,0.0,0.0,0.0
00:22:56.353057,0.0,0.0,0.0,0.0172
00:22:56.853118,0.0,1344.0,15.6,41.426201
00:22:57.353210,13392.0,3468.0,26.0,41.142399
00:22:57.853393,13305.599609,3468.0,5.2,41.0994
00:22:58.353393,13315.200195,3480.0,10.4,40.987598
00:22:58.853424,13257.599609,8340.0,1726.400024,101.359596
00:22:59.353637,4502.399902,16252.0,1742.0,101.222
00:22:59.853607,4502.399902,16268.0,1726.400024,101.101601
00:23:00.353698,4531.200195,16272.0,1721.199951,101.136002
00:23:00.853881,4560.0,11780.0,15839.200195,109.047997
00:23:01.353881,547.200012,4640.0,15828.799805,109.159798
00:23:01.853973,566.400024,4636.0,15849.599609,109.168404
00:23:02.354095,556.799988,4636.0,15823.599609,109.091003
00:23:02.854125,556.799988,2864.0,0.0,0.0
00:23:03.354217,0.0,0.0,0.0,0.0
00:23:03.854400,0.0,0.0,0.0,0.0
00:23:04.354370,0.0,0.0,0.0,0.0
00:23:04.854461,0.0,1400.0,15.6,41.8046
00:23:05.354553,13526.400391,3516.0,15.6,41.632599
00:23:05.854614,13449.599609,3504.0,15.6,41.520802
00:23:06.354705,13440.0,3504.0,20.799999,41.452
00:23:06.854919,13440.0,8524.0,1747.199951,101.9272
00:23:07.354858,4560.0,16364.0,1747.199951,101.875603
00:23:07.854949,4569.600098,16368.0,1757.599976,101.823997
00:23:08.355041,4531.200195,16368.0,1726.400024,101.823997
00:23:08.855133,4560.0,11772.0,15984.799805,109.994003
00:23:09.355224,547.200012,4672.0,15938.0,109.864998
00:23:09.855285,576.0,4644.0,15865.200195,109.787598
00:23:10.355346,556.799988,4656.0,15932.799805,109.994003
00:23:10.855438,576.0,2816.0,0.0,0.0344
00:23:11.355499,0.0,0.0,0.0,0.0
00:23:11.855590,0.0,0.0,0.0,0.0
00:23:12.355682,0.0,0.0,0.0,0.0086
00:23:12.855773,0.0,1440.0,5.2,42.088402
00:23:13.355865,13603.200195,3540.0,15.6,41.882
00:23:13.855957,13564.799805,3528.0,26.0,41.839001
00:23:14.356048,13488.0,3540.0,20.799999,41.839001
00:23:14.856140,13536.0,8692.0,1778.400024,102.666801
00:23:15.356231,4598.399902,16452.0,1773.199951,102.623802
00:23:15.856353,4579.200195,16468.0,1742.0,102.426003
00:23:16.356445,4569.600098,16444.0,1752.400024,102.546402
00:23:16.856536,4560.0,11708.0,16042.0,110.587402
00:23:17.356597,537.599976,4700.0,16052.400391,110.553001
00:23:17.856689,566.400024,4700.0,16047.200195,110.673401
00:23:18.356872,576.0,4712.0,15995.200195,110.467003
00:23:18.856872,566.400024,2792.0,5.2,0.0
00:23:19.356964,0.0,0.0,0.0,0.0
00:23:19.857177,0.0,0.0,0.0,0.0
00:23:20.357147,0.0,0.0,0.0,0.0086
00:23:20.857269,0.0,1504.0,26.0,42.544201
00:23:21.357360,13728.0,3588.0,26.0,42.337799
00:23:21.857391,13660.799805,3564.0,26.0,42.320599
00:23:22.357452,13660.799805,3564.0,10.4,42.200199
00:23:22.857635,13584.0,8892.0,1757.599976,103.449402
00:23:23.357604,4579.200195,16560.0,1773.199951,103.217201
00:23:23.857696,4608.0,16560.0,1783.599976,103.1828
00:23:24.357879,4598.399902,16580.0,1768.0,103.397797
00:23:24.857879,4598.399902,11652.0,16250.0,111.490402
00:23:25.357971,576.0,4740.0,16187.599609,111.6194
00:23:25.858062,556.799988,4740.0,16166.799805,111.430199
00:23:26.358184,576.0,4752.0,16156.400391,111.447403
00:23:26.858276,576.0,2780.0,0.0,0.0
00:23:27.358428,0.0,0.0,0.0,0.0
00:23:27.858459,0.0,0.0,0.0,0.0
00:23:28.358551,0.0,0.0,0.0,0.0
00:23:28.858734,0.0,1552.0,15.6,43.025799
00:23:29.358703,13939.200195,3636.0,15.6,42.8452
00:23:29.858795,13747.200195,3608.0,10.4,42.8022
00:23:30.358856,13785.599609,3604.0,10.4,42.7248
00:23:30.858947,13776.0,9096.0,1794.0,104.232002
00:23:31.359039,4656.0,16692.0,1788.800049,104.025597
00:23:31.859252,4579.200195,16668.0,1788.800049,104.0084
00:23:32.359222,4646.399902,16660.0,1799.199951,104.077202
00:23:32.859313,4598.399902,11628.0,16333.200195,112.384804
00:23:33.359375,576.0,4760.0,16276.0,112.427803
00:23:33.859466,528.0,4776.0,16291.599609,112.402
00:23:34.359558,566.400024,4780.0,16270.799805,112.419197
00:23:34.859649,576.0,2744.0,0.0,0.0
00:23:35.359710,0.0,0.0,0.0,0.0
00:23:35.859802,0.0,0.0,0.0,0.0
00:23:36.359924,0.0,0.0,0.0,0.0
00:23:36.859985,0.0,1600.0,15.6,43.4902
00:23:37.360076,14006.400391,3652.0,20.799999,43.215
00:23:37.860168,13996.799805,3648.0,5.2,43.094601
00:23:38.360260,13891.200195,3632.0,20.799999,43.120399
00:23:38.860351,13881.599609,9304.0,1814.800049,104.876999
00:23:39.360443,4656.0,16796.0,1799.199951,104.876999
00:23:39.860565,4675.200195,16800.0,1820.0,104.705002
00:23:40.360626,4627.200195,16800.0,1814.800049,104.6362
00:23:40.860687,4694.399902,11584.0,16489.199219,113.416801
00:23:41.360778,576.0,4832.0,16437.199219,113.382401
00:23:41.860870,566.400024,4808.0,16400.800781,113.270599
00:23:42.360961,576.0,4820.0,16432.0,113.485603
00:23:42.861053,566.400024,2728.0,0.0,0.0
00:23:43.361206,0.0,0.0,0.0,0.0
00:23:43.861206,0.0,0.0,0.0,0.0
00:23:44.361297,0.0,0.0,0.0,0.0
00:23:44.861602,0.0,1656.0,20.799999,43.8428
00:23:45.361450,14198.400391,3692.0,15.6,43.584801
00:23:45.861541,14064.0,3680.0,0.0,43.533199
00:23:46.361694,14073.599609,3688.0,15.6,43.584801
00:23:46.861724,14044.799805,9484.0,1840.800049,105.8144
00:23:47.361816,4675.200195,16884.0,1830.400024,105.565002
00:23:47.861938,4636.799805,16876.0,1835.599976,105.504799
00:23:48.361968,4665.600098,16904.0,1804.400024,105.582199
00:23:48.862060,4713.600098,11556.0,16567.199219,114.165001
00:23:49.362213,566.400024,4860.0,16556.800781,114.070396
00:23:49.862243,585.599976,4868.0,16556.800781,114.173599
00:23:50.362335,576.0,4852.0,16504.800781,114.242401
00:23:50.862548,585.599976,2692.0,0.0,0.0
00:23:51.362518,0.0,0.0,0.0,0.0
00:23:51.862609,0.0,0.0,0.0,0.0
00:23:52.362762,0.0,0.0,0.0,0.0
00:23:52.862762,0.0,1728.0,20.799999,44.333
00:23:53.362823,14265.599609,3740.0,20.799999,44.1008
00:23:53.863006,14217.599609,3700.0,15.6,43.997601
00:23:54.362976,14208.0,3708.0,5.2,44.006199
00:23:54.863067,14198.400391,9664.0,1835.599976,106.562599
00:23:55.363189,4732.799805,17012.0,1851.199951,106.313202
00:23:55.863281,4713.600098,16976.0,1851.199951,106.347603
00:23:56.363372,4742.399902,17016.0,1851.199951,106.175598
00:23:56.863586,4713.600098,11512.0,16692.0,115.068001
00:23:57.363525,566.400024,4892.0,16712.800781,115.093803
00:23:57.863616,585.599976,4904.0,16681.599609,115.007797
00:23:58.363708,595.200012,4896.0,16686.800781,114.990601
00:23:58.863800,566.400024,2660.0,0.0,0.0
00:23:59.363891,0.0,0.0,0.0,0.0
00:23:59.863983,0.0,0.0,0.0,0.0
00:24:00.364044,0.0,0.0,0.0,0.0
00:24:00.864135,0.0,1772.0,26.0,44.797401
00:24:01.364227,14438.400391,3756.0,15.6,44.522202
00:24:01.864318,14380.799805,3756.0,15.6,44.462002
00:24:02.364410,14265.599609,3736.0,15.6,44.375999
00:24:02.864440,14275.200195,9892.0,1861.599976,107.121597
00:24:03.364532,4761.600098,17092.0,1851.199951,107.052803
00:24:03.864624,4732.799805,17132.0,1866.800049,107.018402
00:24:04.364715,4752.0,17108.0,1866.800049,106.906601
00:24:04.864807,4713.600098,11428.0,16837.599609,116.031197
00:24:05.364898,585.599976,4944.0,16816.800781,115.755997
00:24:05.865020,604.799988,4936.0,16775.199219,115.996803
00:24:06.365112,595.200012,4940.0,16806.400391,115.8936
00:24:06.865203,566.400024,2632.0,0.0,0.0
00:24:07.365264,0.0,0.0,0.0,0.0086
00:24:07.865356,0.0,0.0,0.0,0.0
00:24:08.365539,0.0,0.0,0.0,0.0086
00:24:08.865539,0.0,1828.0,15.6,45.089802
00:24:09.365631,14524.799805,3800.0,10.4,44.857601
00:24:09.865844,14467.200195,3784.0,20.799999,44.8834
00:24:10.365814,14486.400391,3764.0,31.200001,44.771599
00:24:10.865905,14428.799805,10120.0,1872.0,107.990196
00:24:11.366058,4790.399902,17244.0,1877.199951,107.732201
00:24:11.866088,4761.600098,17228.0,1887.599976,107.766602
00:24:12.366149,4800.0,17236.0,1882.400024,107.740799
00:24:12.866271,4742.399902,11404.0,16952.0,116.882599
00:24:13.366302,604.799988,4964.0,16941.599609,116.693398
00:24:13.866394,595.200012,4972.0,16884.400391,116.736397
00:24:14.366546,595.200012,4968.0,16941.599609,116.813797
00:24:14.866577,604.799988,2608.0,0.0,0.0
00:24:15.366668,0.0,0.0,0.0,0.0
00:24:15.866882,0.0,0.0,0.0,0.0
00:24:16.366851,0.0,0.0,0.0,0.0
00:24:16.866943,0.0,1888.0,15.6,45.5284
00:24:17.367095,14668.799805,3820.0,26.0,45.270401
00:24:17.867156,14640.0,3812.0,10.4,45.2962
00:24:18.367218,14582.400391,3812.0,20.799999,45.253201
